Frame_Number,Vehicle_ID,Vehicle_Bbox,License_Plate_Bbox,License_Plate_Bbox_Score,License_Number,License_Number_Score
303,328.0,"[1181.8221974587304, 662.4389195171022, 1497.9271373989125, 943.9601777840128]","[1295.751953125, 831.6619262695312, 1386.6490478515625, 871.6310424804688]",0.0,,0.0
304,328.0,"[1182.4991745293175, 663.7605358601173, 1498.740523985852, 947.2466745271246]","[1296.4530029296875, 835.24658203125, 1387.2744140625, 875.1007690429688]",0.5530385971069336,EY61NBG,0.482238081477134
305,328.0,"[1182.0017394056613, 666.1081831478028, 1498.3323103221392, 951.9623251745769]","[1299.873046875, 837.8464965820312, 1390.06640625, 878.2849731445312]",0.5766564011573792,EY61NBG,0.2755111314116543
306,328.0,"[1182.6476539809964, 668.0581492761703, 1499.4156645992634, 956.5234115009171]","[1298.984130859375, 842.776611328125, 1393.9415283203125, 882.040283203125]",0.5686986446380615,EY61NBG,0.4755278278547275
307,328.0,"[1183.8523633732789, 671.1917452071117, 1502.232140265331, 960.6055702902062]","[1300.13271484375, 845.7090087890625, 1394.719921875, 885.443408203125]",0.0,,0.0
308,328.0,"[1185.057072765561, 674.3253411380531, 1505.0486159313984, 964.6877290794953]","[1301.281298828125, 848.64140625, 1395.4983154296874, 888.846533203125]",0.0,,0.0
309,328.0,"[1186.2617821578435, 677.4589370689945, 1507.865091597466, 968.7698878687844]","[1302.4298828125, 851.5738037109375, 1396.276708984375, 892.249658203125]",0.0,,0.0
310,328.0,"[1187.4664915501257, 680.5925329999359, 1510.6815672635335, 972.8520466580735]","[1303.578466796875, 854.506201171875, 1397.0551025390625, 895.652783203125]",0.0,,0.0
311,328.0,"[1188.6712009424082, 683.7261289308773, 1513.498042929601, 976.9342054473626]","[1304.72705078125, 857.4385986328125, 1397.83349609375, 899.055908203125]",0.5701160430908203,EY61NBG,0.4143171814993695
312,328.0,"[1188.9935659018727, 686.9275341196129, 1515.1338810337056, 981.1237470826619]","[1304.8596496582031, 860.0478057861328, 1399.4295959472656, 902.7210845947266]",0.0,,0.0
313,328.0,"[1189.3159308613372, 690.1289393083484, 1516.76971913781, 985.3132887179613]","[1304.9922485351562, 862.6570129394531, 1401.0256958007812, 906.3862609863281]",0.0,,0.0
314,328.0,"[1189.6382958208017, 693.3303444970841, 1518.4055572419143, 989.5028303532606]","[1305.1248474121094, 865.2662200927734, 1402.6217956542969, 910.0514373779297]",0.0,,0.0
315,328.0,"[1189.9606607802662, 696.5317496858197, 1520.0413953460188, 993.6923719885599]","[1305.2574462890625, 867.8754272460938, 1404.2178955078125, 913.7166137695312]",0.586014986038208,EY61NBG,0.2256168480186955
316,328.0,"[1190.3156079880896, 698.587782038266, 1521.8996478832664, 996.5115258169428]","[1305.127685546875, 874.0451965332031, 1404.8119506835938, 918.3465881347656]",0.0,,0.0
317,328.0,"[1190.670555195913, 700.6438143907124, 1523.757900420514, 999.3306796453257]","[1304.9979248046875, 880.2149658203125, 1405.406005859375, 922.9765625]",0.5732530355453491,EY61NEG,0.4691298911230719
318,328.0,"[1191.466664891968, 704.6027196115524, 1526.383534855948, 1002.9898600447993]","[1310.19970703125, 882.8915405273438, 1407.67724609375, 923.2293090820312]",0.5847302675247192,EY61NBG,0.5507557211144689
319,328.0,"[1191.9545346570558, 707.7732236424614, 1528.2541491710456, 1006.8629444606219]","[1310.4051513671875, 886.8337097167969, 1408.5800170898438, 926.4269714355469]",0.0,,0.0
320,328.0,"[1192.4424044221435, 710.9437276733704, 1530.1247634861431, 1010.7360288764444]","[1310.610595703125, 890.77587890625, 1409.4827880859375, 929.6246337890625]",0.5916047692298889,EY61NBG,0.8842098299743292
321,328.0,"[1193.2326628348162, 713.4059158293654, 1532.3698436581478, 1014.9663830346589]","[1311.3739013671875, 891.1622314453125, 1410.534423828125, 931.81640625]",0.5930210947990417,EY61NBG,0.6830090386940221
322,328.0,"[1194.247326650434, 714.707035944583, 1535.007330388868, 1017.8974755623016]","[1312.8990478515625, 894.3427734375, 1411.3226318359375, 936.1737670898438]",0.5806781053543091,EY61NBG,0.6673004197758954
323,328.0,"[1195.0937337147914, 716.7020382516037, 1536.2079824125674, 1021.5673155489137]","[1314.5056762695312, 898.5310363769531, 1413.9927368164062, 941.640380859375]",0.0,,0.0
324,328.0,"[1195.9401407791488, 718.6970405586244, 1537.4086344362668, 1025.237155535526]","[1316.1123046875, 902.7192993164062, 1416.662841796875, 947.1069946289062]",0.59117591381073,EY61NBG,0.8982466736803607
325,328.0,"[1195.5312841204532, 721.4692350121959, 1535.6146382857914, 1028.9611052179084]","[1319.7996826171875, 904.5555419921875, 1416.280517578125, 947.94384765625]",0.5860629677772522,EY61NBG,0.9100736825831204
326,328.0,"[1196.3950916868166, 726.0270598376678, 1536.555152171678, 1034.208436058209]","[1320.0355834960938, 910.4471130371094, 1419.3525390625, 952.3702087402344]",0.0,,0.0
327,328.0,"[1197.25889925318, 730.5848846631397, 1537.4956660575644, 1039.4557668985092]","[1320.271484375, 916.3386840820312, 1422.424560546875, 956.7965698242188]",0.6161807775497437,EY61NBG,0.524099818281193
328,328.0,"[1197.2269170628338, 733.1265623490494, 1537.913773819489, 1042.6193117655914]","[1319.088623046875, 916.1202392578125, 1423.464599609375, 959.227294921875]",0.6085402369499207,EY61NBG,0.484036991542089
329,328.0,"[1198.8911674784106, 735.8373087235859, 1541.3571976651758, 1045.95785709394]","[1319.9454345703125, 920.9368286132812, 1422.8997802734375, 968.08447265625]",0.5805338025093079,EY61NBC,0.1756862684395707
330,328.0,"[1200.8134600010092, 739.5601715445717, 1545.3800241566412, 1050.4080264645854]","[1320.786865234375, 926.9287719726562, 1426.36181640625, 971.0696411132812]",0.5905813574790955,EY61NBG,0.3896885903009226
331,328.0,"[1201.7859098282474, 742.6561964749964, 1548.4016727120825, 1054.1888785556644]","[1323.3731689453125, 928.3388671875, 1426.1524658203125, 971.5477294921875]",0.5889649391174316,EY61NBC,0.4194440012227727
332,328.0,"[1202.0731337768595, 747.1269393337068, 1550.7509141810344, 1059.1999853889092]","[1324.0177001953125, 933.6328125, 1429.6988525390625, 977.2012939453125]",0.6282106637954712,EY61NBG,0.5043098169770459
333,328.0,"[1203.9673808415923, 751.9089478796492, 1556.3740498207426, 1063.6177876242023]","[1323.940673828125, 937.951416015625, 1430.8466796875, 981.224609375]",0.6181050539016724,EY61NBG,0.868933867959598
334,328.0,"[1204.2330591307473, 755.2440619693077, 1559.3531244984665, 1066.8429690553767]","[1324.9869995117188, 941.6393127441406, 1432.0076904296875, 986.5337829589844]",0.0,,0.0
335,328.0,"[1204.498737419902, 758.5791760589663, 1562.3321991761902, 1070.0681504865513]","[1326.0333251953125, 945.3272094726562, 1433.168701171875, 991.8429565429688]",0.5592935085296631,EY61NBG,0.5975145598210664
336,328.0,"[1204.3225910869983, 760.5320484139872, 1563.122291021984, 1072.3679537532919]","[1327.76025390625, 951.8300170898438, 1433.85888671875, 994.799560546875]",0.5670910477638245,EY61NBG,0.6821284041670196
337,328.0,"[1204.7345667263046, 761.8455238378151, 1564.6859236707326, 1073.5763709586247]","[1331.209716796875, 954.418212890625, 1434.172119140625, 995.5931396484375]",0.5961453318595886,EV61NBG,0.2819082525894368
338,328.0,"[1203.8151159523659, 763.1372468878868, 1562.4139666684482, 1074.6680492765731]","[1330.118408203125, 961.1656494140625, 1435.887451171875, 1001.7744140625]",0.6136258840560913,EY61NBG,0.4493279274842138
339,328.0,"[1205.714701625015, 764.713516363006, 1565.0524474001686, 1074.6387403459064]","[1328.462646484375, 963.5586547851562, 1439.799072265625, 1005.1741333007812]",0.6081116795539856,EY61NBG,0.7644732547776971
340,328.0,"[1207.6643495217818, 766.2277517510347, 1568.7831497896095, 1074.4216574793486]","[1332.437744140625, 965.5878295898438, 1439.812744140625, 1006.53662109375]",0.5947306752204895,EY61MBG,0.5901024544112262
341,328.0,"[1208.7986004721413, 769.6856719045913, 1569.8538672227116, 1074.480176775548]","[1336.0419921875, 968.9964599609375, 1441.7890625, 1015.634521484375]",0.5684579014778137,EY61NBG,0.7037977767782041
342,328.0,"[1210.6183141753427, 773.6409115074915, 1573.1627935500842, 1074.4975442457362]","[1336.8389282226562, 972.9292297363281, 1443.9149780273438, 1018.5194702148438]",0.0,,0.0
343,328.0,"[1212.4380278785443, 777.5961511103917, 1576.471719877457, 1074.5149117159247]","[1337.6358642578125, 976.8619995117188, 1446.0408935546875, 1021.4044189453125]",0.62424236536026,EY61NBG,0.3145444263179699
344,328.0,"[1212.4830151607787, 781.3224694913432, 1578.4513068532685, 1075.2250494999525]","[1334.9915771484375, 983.4721069335938, 1447.542236328125, 1026.422119140625]",0.6312344074249268,EY61MBG,0.7085852046694939
345,328.0,"[1213.6063688768124, 784.5051651997471, 1581.5771650613917, 1075.5691229326553]","[1342.3580322265625, 988.07373046875, 1449.156982421875, 1029.5863037109375]",0.623295247554779,EY61NBG,0.7231168219751316
346,328.0,"[1214.341939303211, 788.2029685319455, 1582.8207036165923, 1075.9443841394875]","[1342.896728515625, 993.2655029296875, 1451.1480305989583, 1035.2080078125]",0.0,,0.0
347,328.0,"[1215.0775097296096, 791.9007718641441, 1584.064242171793, 1076.31964534632]","[1343.4354248046875, 998.457275390625, 1453.1390787760417, 1040.8297119140625]",0.0,,0.0
348,328.0,"[1215.813080156008, 795.5985751963425, 1585.3077807269935, 1076.6949065531521]","[1343.97412109375, 1003.6490478515625, 1455.130126953125, 1046.451416015625]",0.6359000205993652,EY61NBG,0.7246379915345728
349,328.0,"[1216.626908440965, 799.2593264286927, 1588.1074162344448, 1077.350614469116]","[1344.1934814453125, 1006.6286010742188, 1455.86572265625, 1049.6928100585938]",0.0,,0.0
350,328.0,"[1217.4407367259219, 802.920077661043, 1590.9070517418963, 1078.0063223850798]","[1344.412841796875, 1009.608154296875, 1456.601318359375, 1052.9342041015625]",0.6294847130775452,EY61NBG,0.4884010014947229
351,328.0,"[1220.0769012024248, 805.3557129351909, 1596.8345607374413, 1077.5749975167078]","[1346.7880859375, 1014.3870849609375, 1458.523193359375, 1061.9813232421875]",0.6095980405807495,EY61NBG,0.6689014116844931
352,328.0,"[1221.61400874591, 807.0234752671308, 1601.7383636149523, 1075.5408280753536]","[1345.0823974609375, 1019.145263671875, 1459.07421875, 1066.5238037109375]",0.5569350719451904,EY61NBG,0.8288333704756424
353,328.0,"[1223.1603361358211, 810.2506052811643, 1604.8942048091126, 1074.8344953571598]","[1349.67919921875, 1026.41845703125, 1460.135498046875, 1069.53759765625]",0.6081880331039429,EY51MBG,0.3603297099988178
358,374.0,"[459.51457496644184, 676.5267939302269, 765.2820533467689, 938.4178972343877]","[577.4364624023438, 842.6262817382812, 644.7998657226562, 877.3566284179688]",0.3699479401111603,JV04AVF,0.0573359310999909
359,374.0,"[457.34854449127755, 679.0180096484769, 764.3248100834791, 942.2378967287814]","[574.9928944905599, 846.024787902832, 643.7369817097982, 881.2122268676758]",0.0,,0.0
360,374.0,"[455.18251401611326, 681.509225366727, 763.3675668201892, 946.0578962231749]","[572.549326578776, 849.4232940673828, 642.6740976969401, 885.0678253173828]",0.0,,0.0
361,374.0,"[453.01648354094897, 684.0004410849772, 762.4103235568994, 949.8778957175685]","[570.1057586669922, 852.8218002319336, 641.611213684082, 888.9234237670898]",0.0,,0.0
362,374.0,"[450.8504530657847, 686.4916568032272, 761.4530802936094, 953.6978952119622]","[567.6621907552084, 856.2203063964844, 640.548329671224, 892.7790222167969]",0.0,,0.0
363,374.0,"[448.6844225906204, 688.9828725214772, 760.4958370303196, 957.5178947063557]","[565.2186228434244, 859.6188125610352, 639.4854456583658, 896.6346206665039]",0.0,,0.0
364,374.0,"[446.5183921154561, 691.4740882397274, 759.5385937670297, 961.3378942007494]","[562.7750549316406, 863.0173187255859, 638.4225616455078, 900.4902191162109]",0.0,,0.0
365,374.0,"[444.35236164029175, 693.9653039579775, 758.5813505037399, 965.157893695143]","[560.3314870198568, 866.4158248901367, 637.3596776326498, 904.345817565918]",0.0,,0.0
366,374.0,"[442.18633116512746, 696.4565196762276, 757.62410724045, 968.9778931895365]","[557.8879191080729, 869.8143310546875, 636.2967936197916, 908.201416015625]",0.0,,0.0
367,374.0,"[440.02030068996316, 698.9477353944776, 756.6668639771602, 972.7978926839302]","[555.4443511962891, 873.2128372192383, 635.2339096069336, 912.057014465332]",0.0,,0.0
368,374.0,"[437.8542702147989, 701.4389511127278, 755.7096207138703, 976.6178921783238]","[553.0007832845052, 876.6113433837891, 634.1710255940756, 915.9126129150391]",0.0,,0.0
369,374.0,"[435.6882397396346, 703.9301668309779, 754.7523774505805, 980.4378916727173]","[550.5572153727213, 880.0098495483398, 633.1081415812174, 919.7682113647461]",0.0,,0.0
370,374.0,"[433.5222092644703, 706.4213825492279, 753.7951341872906, 984.257891167111]","[548.1136474609375, 883.4083557128906, 632.0452575683594, 923.6238098144531]",0.0,,0.0
371,374.0,"[431.356178789306, 708.912598267478, 752.8378909240008, 988.0778906615046]","[545.6700795491537, 886.8068618774414, 630.9823735555013, 927.4794082641602]",0.0,,0.0
372,374.0,"[429.1901483141417, 711.4038139857281, 751.880647660711, 991.8978901558982]","[543.2265116373698, 890.2053680419922, 629.9194895426432, 931.3350067138672]",0.0,,0.0
373,374.0,"[427.0241178389774, 713.8950297039783, 750.9234043974211, 995.7178896502918]","[540.7829437255859, 893.603874206543, 628.8566055297852, 935.1906051635742]",0.0,,0.0
374,374.0,"[424.8580873638131, 716.3862454222283, 749.9661611341313, 999.5378891446854]","[538.3393758138021, 897.0023803710938, 627.7937215169271, 939.0462036132812]",0.0,,0.0
375,374.0,"[422.69205688864884, 718.8774611404783, 749.0089178708414, 1003.357888639079]","[535.8958079020182, 900.4008865356445, 626.730837504069, 942.9018020629883]",0.0,,0.0
376,374.0,"[420.5260264134845, 721.3686768587285, 748.0516746075516, 1007.1778881334726]","[533.4522399902344, 903.7993927001953, 625.6679534912109, 946.7574005126953]",0.0,,0.0
377,374.0,"[418.3599959383202, 723.8598925769786, 747.0944313442617, 1010.9978876278662]","[531.0086720784506, 907.1978988647461, 624.6050694783529, 950.6129989624023]",0.0,,0.0
378,374.0,"[416.1939654631559, 726.3511082952286, 746.1371880809719, 1014.8178871222598]","[528.5651041666666, 910.5964050292969, 623.5421854654948, 954.4685974121094]",0.0,,0.0
379,374.0,"[414.0279349879916, 728.8423240134787, 745.179944817682, 1018.6378866166534]","[526.1215362548828, 913.9949111938477, 622.4793014526367, 958.3241958618164]",0.0,,0.0
380,374.0,"[411.8619045128273, 731.3335397317288, 744.2227015543922, 1022.4578861110471]","[523.677968343099, 917.3934173583984, 621.4164174397787, 962.1797943115234]",0.0,,0.0
381,374.0,"[409.69587403766303, 733.824755449979, 743.2654582911023, 1026.2778856054406]","[521.2344004313151, 920.7919235229492, 620.3535334269205, 966.0353927612305]",0.0,,0.0
382,374.0,"[407.52984356249874, 736.315971168229, 742.3082150278125, 1030.0978850998342]","[518.7908325195312, 924.1904296875, 619.2906494140625, 969.8909912109375]",0.5695364475250244,AM05HVR,0.0072350742546122
